,id,content,tag_en,tag_zhtw
1316,81,今早印尼政府對台灣及日本發出警告，印勞內有IS恐怖組織的人，要日本及台灣升高恐怖組織埃及恐攻的預防準備，你們不要去人多的地方，如捷運站，麥當勞，電影院，車站，及外勞包括西方人及中東人的地方，晩上沒事盡量不要出門，也不要夜歸，前天lS恐怖組織在比利時，地鐵及機場引報炸彈，３４人死亡，２００多人受迎傷，要看新聞報導，坐車，不要一直看手機，要有警覺性，注意周邊人事物，要逃也比較快 ,Unreal,不實
1317,79,公司請到林杰樑太太到他們公司教導分享 這是演講筆記： 1.喝牛奶時不要吃麵包，要間隔一小時 2.洗菜要用流動的水 3.芥藍菜可以補鈣 4.吃火腿、培根、長年菜，因含有亞硝酸，要先燙過，要不然飯後吃柑橘類解毒 5.大骨湯不是鈣，都是重金屬 6.魚頭、魚內臟、魚皮千萬不要吃 7.煎鮭魚千萬要去魚皮再煎，有重金屬 8.檸檬水完全沒功效 9.飯前吃芭樂不能沾梅粉 1..吃牛排一定要吃全熟，可用花椰菜六朵解毒或兩塊胡蘿蔔解毒 1..咖啡跟茶一天不要超過兩杯，鈣質吸收變差 1..醃漬食品、花生粉，致肝癌 1..絕對不能吃豬血糕、臭豆腐，含黃趜毒素 1..喝酒不能配花生致癌 1..花生只能吃帶殼花生 1..黃麴毒素解毒劑為深綠色蔬菜 1..每天要排六到七次的尿才可以排毒 1..千萬不要喝瓶裝水，含重金屬 帶不鏽鋼瓶水，千萬不要有顏色的 1..千萬不要過度運動，走路是最好的運動 2..苦茶油最好 2..吃豬油會造成心臟血管疾病。豬粉肝是豬的肝硬化不可以吃 2..一碗帶殼毛豆，有十公克膳食纖維， 毛豆沒有任何農藥，有很多抗癌物質， 吃毛豆比擦三瓶sk2有效 2..不要煮純白米飯，一杯白米配一杯小米和一杯燕麥 (利心臟)一杯糙米 (利便秘 ）老師都加一杯蕎麥 2..豆腐一定要水煮過，煮滾就好 2..喝一瓶可樂免疫力暫停四小時  ~感謝有益健康的分享~ ,Partial Real,部分事實
1318,80,消息重要！ 拒絕再用line的免費電話撥打， 容易患得血癌，電磁波飆達60000倍，已經被醫學證實公佈 。 https://youtu.be/hFa5Y4Iipfw  真有事，就花點錢打手機電話。真沒事，就打字，傳 Line，如此可避免傷身。台灣電磁輻射公害防治協會副秘書長邱春華表示，她檢測近十種手機，發現使用LINE後，比不使用時的電磁波，最高達 5~6萬倍(表一)人是電磁波導電體，使用越久，相信影響越大。而對學童，建議不要使用LINE通訊。而且，也發現手機LINE的使用族群，有許多業務員因為工作需要，將手機24小時開著，並且因為業務需要，LINE與網路都開著，這樣一來受到電磁波的影響或干擾更加嚴重了 ,Unreal,不實
1319,78,轉傳蔡英文今(民國105)年雙十國慶沒有國外及國內人士來參加慶典很多來賓座位的椅子空空如也沒人在坐，蔡英文真的把我們國人的面子都被丟到全世界去了 !好可惡 ! 民進黨把這個消息命令全部封鎖不得放出去否則以行政命令制裁!所以這段消息在電視上看不到呀 ! ! ! ,Unreal,不實
1320,77,先生妳好！  我是黑貓宅急便，你有一件包裹， 但是你的地址不是很清楚， 司機找不到路，請再給我們正確的地址(口氣很急)。 我說，是那裡寄的，她卻說包裹上的字糢糊看不清楚。 我馬上說，那請司機不用送了，退回去吧！ (切！！話才說完，對方馬上就把電話掛了。) 《 大家要警惕哦！》 近日，社會上出現一種最新騙術，騙子具體操作的程式如下自稱快遞公司人員，先給你打電話(隨機) 。 告訴你有快遞包裹，由於天氣潮濕， 看不清你的地址、姓名，只知道電話， 所以將會請你提供地址、姓名， 然後，很快，會有快遞公司人員上門送來任何的物品(假煙或假酒)，請你簽收或蓋章。 由於很多人的本性和習慣， 看到有東西送來，不問來處，就隨意簽收。 所以只要你一旦簽收，隨後馬上就會有電話， 告訴你：包裹你已經收了。 必須按他們提出的銀行帳戶匯錢。 一般索費要數萬，如果你不肯給， 便會有討價公司或黑社會上門砍人。 (他們有你的地址)。現在己不少人中招。  請各位朋友提高警惕 -- 轉發周邊朋友。. 轉發朋友的提醒！台灣是真詐騙集團的天堂！,Unreal,不實
1321,76,"請使用塊狀肥皂沐浴  請您耐心的看完此篇資料,對 您及家人都有幫助  當我們年輕尚有足夠的免疫力時，我們不會有太大的感覺，因此我們總是選擇了方便性，但是，如果有朝一日，我們老了或者生病，免疫力下降，這些長期累積在我們肌膚皮下層，甚至滲透進入我們體內各臟器的物質，將會大舉反撲，致使我們永遠失去健康！  建議使用塊狀肥皂沐浴  十年後的代價真的很大！(FYI ONLY)沐浴乳含防腐劑恐誘發乳癌 每天洗澡都會用到的沐浴乳，每天和皮膚親密接觸，當心洗出病來！ 沐浴乳裡面有種叫做PARABEN的成分，是用來防止沐浴乳變質的防腐劑。不過醫師在乳癌的切片中，也發現PARABEN的成分！ 市面上三成的沐浴乳，含有這種可能致癌的物質，如果長期使用，可能就會有危險！ 輕輕按一下，瓶子馬上吐出濃濃沐浴乳， 三兩 下馬上清潔溜溜。但看似平常的沐浴乳，竟然和乳癌有了關連！  醫界在在乳癌切片中，發現一種叫做PARABEN的成分就是藏在沐浴乳中，用來抑制沐浴乳變質的防腐劑。  由於這PARABEN不會造成皮膚病變，所以一般人使用都不會有症狀，一旦超過十年，就可能造成誘發乳癌，小孩子皮膚解毒力很弱，也千萬不要碰觸！ 醫師建議，如果真要用，選購時要仔細看清楚是不是含有PARABEN成分，如果可以最好使用甘油為基底的肥皂，因為成分簡單不易變質。  別為了一時方便的迷思，選錯了沐浴乳，否則十年後的代價真的很大！ 建議使用香皂肥皂沐浴  你喜歡使用沐浴乳洗澡嗎，現在，恐怕你要開始改變了！  很多人使用沐浴乳洗澡，多半都只是因為沐浴乳方便使用，但是，方便使用卻未必是健康的，因為方便之中，利潤是最終考量，創造方便可以刺激產量，進而帶入利潤，對生產者而言，營收的重要性大過消費者的健康重要性，因此，沐浴乳的發明，雖然帶來了消費者的方便性與生產者的利潤，表面上是雙贏的局面，實際上，使用的消費者永遠是輸家！  首先，我們來探討沐浴乳的製造過程，一般的香皂，無非是使用成本低廉的動物性油脂，如牛或羊；或者成本高昂的植物性油脂，如椰子油與甘油，在過程中，加入化學凝固劑，或者自然凝固，然後成為一塊塊的香皂。 但是，沐浴乳就不同了，由於水與油天生不相溶，試想不能相溶的水與油，如果要合而為一，唯一的方法，當然就是加入化學所製造的化工蘇打與穩定劑，而化工蘇打與穩定劑，卻是醫學界所公認的致癌物質之一。  也就是說，如果你使用一般的化學香皂，裡面所含的化學成分已經足以讓你的皮膚產生過敏或者病變，而沐浴乳則又加了更多更高的化學成分，大大縮短了你的皮膚病變的時間。 應該省下未來的醫藥費  年輕不是揮霍的時代，而是儲存的黃金期，現代人追求健康與養生的同時，更應該減少化學物質對我們的腐蝕，否則，為了省錢或者方便，卻在若干年後將所省下的錢轉化為醫藥費用，恐怕只會製造更多的不便。",Unreal,不實
1322,75,眼睛疲勞、視力模糊千萬不能揉！一週7天，讓雙眼伸展5分鐘，大人、兒童、銀髮族都能做的「全民護眼運動」！ 3C產品的發達，把平板當電動玩具的孩子越來越多，父母放任孩子成天看電視、打電動的結果，常常一個寒暑假過去，孩童就開始抱怨視力模糊。許多家長一聽到小孩看不清楚，未經看診確認就帶孩子到眼鏡行配眼鏡，假性近視往往因此弄假成真。日本知名眼科醫生新見浩司認為：「一看不清楚就立刻配戴眼鏡，正是近視度數加深的最大要因。」因為眼鏡矯正視力的同時，也會增加眼睛的負擔，使度數在不自覺間不斷加深，陷入惡性循環！如果你發現孩子近視了，當務之急不是驗光、配眼鏡，而是在度數固定之前，盡可能減輕眼睛的負擔。新見醫師在看過許多假性近視案例後，研發了一套保健視力的「7日眼球操」，幫助眼球做運動。7日眼球操的動作以【追瞄】及【跳視】為訓練主軸，讓眼球做「眨眼、睜眼、看左、看右、看上」、看下、看近、看遠」等八個動作。【追瞄】屬於「慢速動作」，讓眼球專注在標的物不動，藉以移動臉部達到提升「動態視力」。【跳視】透過眼睛瞬間移動，搭配三種不同的視物速度，刺激大腦整合資訊的能力。,Unreal,不實
1323,72,[你的臉書顯示名稱] 1. 留下你的LINE ID 2. 文章按讚公開分享到個版或是社團 3. 點此分享：http://bit*ly/2DboKjj 4. 點此加入等候：http://bit*ly/2UpPFNX,Unreal,不實
1324,73,怪魚？,Unreal,不實
1325,74,攜夫人訪大陸的盧森堡首相是Gay，你們看看這夫人的形象! 盧森堡首相貝泰爾攜夫人今抵北京訪問，先愁死的是央媒 沒辦法播，同性戀怎麼播啊。,Unreal,不實
1326,69,滅蟑螂別用藥，廚房放點香蕉皮，一晚上蟑螂死光光，方法安全實用：https://youtu＊be/5amrCWmQr2I,Unreal,不實
1327,70,"明天4/23起整天在醫院都要戴口罩，北投出現麻疹病患,還傳染很多醫院同事,最近北榮,振興馬偕，都會有很多人就診。朋友在榮總工作傳來的，各位出入醫院要注意。—我高中同學的朋友在榮總當志工得知的！",Unreal,不實
1328,71,有人想要看電影 進電影群嗎? 如果想要看的話 留言 邀我邀我 不能亂邀翻群 違者一律剔除 最後一波收人 收到人數滿為止 名額有限 先搶先進喔 心動不如馬上行動,Unreal,不實
1329,66,【政策】全家和7-11電池回收消費折抵加碼開跑！兩周超商活動,Real,真實
1330,67,【教學】網路報稅也要小心駭客釣魚詐騙！安全報稅5招保護個資,Real,真實
1331,68,烏克蘭新任總統，澤蘭斯基，坐計程車 就任宣誓總統，弄的所有官員愣住傻眼。別懷疑，這不是喜劇片，而是剛剛發生在鳥克蘭的總統就職典禮：,Unreal,不實
1332,65,昨天(4/16) 版權主管機關與唱片業 出租業及有關版權事業業者開會 主管機關強調版權合法化的重要 其中弘音唱片公司表示 要對全省開始查核 歌曲版權的行動要所有使用音樂版權的使用人 能盡速完成音樂製作權的合法性此次查察重點歌唱班及活動中心和里辦公處重點歌曲為弘音唱片及 豪記唱片金曲龍虎榜 歌本影印違法 着作權之合法性查核以歌唱班為例一首歌曲處罰十萬元以上 若班上有30位学生 使用豪記或弘音歌曲 被查核到 就是300萬元起跳的代價請有使用的單位注意。,Unreal,不實
1333,64,在生活中大蒜是每個家庭裡面或多或少都能見到的食物，不僅調味，還能預防癌症，大部分的人也還是比較喜歡在菜裡面放入大蒜，可就在某一個家庭裡面，一位34歲的林女士就跟往常的生活一樣在菜裡面放入大蒜用來炒菜，可就是在突然的一天，這位女士和她的孩子還有丈夫像往常一樣，吃著大蒜做的菜，身體卻發生了這樣的癥狀。一家三口身體也是紛紛產生了上吐下瀉的情況，可怕的是，林女士的兒子已經陷入了昏迷不醒的狀態，便急忙的去了醫院做檢查。檢查結果卻是因為林女士把大蒜和泡發時間長的木耳一起吃才引發的食物中毒，最終離開了人世。醫生告誡：這些食物是不能與大蒜一起吃的，否則會有很嚴重的後果，接下來咱們就看看是哪些食物吧？1.木耳和大蒜：木耳和大蒜不能一起吃，因為泡發時間過長的木耳會產生有毒的物質，使裡面的毒素會全部散發出來，輕則只是食物中毒清洗腸胃，重則的話致死！2.木耳和芒果：喜歡吃大蒜的朋友，吃完大蒜之後也是不能吃芒果的，因為芒果裡面的果酸和氨基酸的營養物質要是和木耳一起吃的話，輕則皮膚髮黃，重則腎臟問題！,Unreal,不實
1334,63,剩3個月 癌末叔吃獸醫給的這藥竟痊癒,Unreal,不實
1335,62,癌末被宣判剩3個月　男信偏方吃狗驅蟲藥竟痊癒,Unreal,不實
1336,60,你看看：這就是國外對血管內堵塞物的綜合消融術，其中包含了藥物消融、熱消融、鐳射消融等諸多的技術一次性就完成了。所以，現在所有的支架和搭橋的手術技術在歐美早已是過時的醫療技術了。,Unreal,不實
1337,61,#由於母親節將近 #本公司股東將舉辦抽獎活動回饋社會 由公司各大股東贊助 大獎c-class coupe共3台 中獎5萬元獎金5名 小獎5千元獎金10名 只要在底下留言就有機會獲得 我們將於5/12公布中獎名單 ☑️ #按讚追蹤此粉絲專頁 ☑️ #按讚公開分享文章 ☑️ #於下方文章任意留言,Unreal,不實
1338,58,瓦斯桶千萬不要敲，不要搖。,Unreal,不實
1339,59,木瓜是百藥之王→美國農業部公佈 日後腫瘤的新治療方法，不再是做化療、放療或手術!!而是改變飲食並改善血管新生! 本影片全長20分鐘，加了中文字幕，很棒的醫學常識，飲食是一日三次的化療，非常棒! https://m.youtube.com/watch?v=hYfuzYOj1Is 你可能不知道的是：我們平常見怪不怪的木瓜、隨手都可以取得的木瓜竟然是水果之王！那個使醫生臉都綠了的蕃茄，和木瓜一比之下，也算不上什麼了！木瓜被WHO(世界衛生組織)連續兩年評選為營養價值最高的水果，就是水果之王啦！木瓜的營養價值為鈣是蘋果的2倍。 維他命C是蘋果13倍，香蕉的7倍，西瓜的7倍，櫻桃的8倍及鳳梨的1.3倍。  維他命A是奇異果10倍，蘋果18倍，芭樂1.5倍，香蕉15倍，西瓜1.5倍，櫻桃15倍，鳳梨16倍。維生素K是香蕉5倍，西瓜2.5倍，鳳梨4倍。再來就厲害了，跟保護眼睛眼睛有關的類胡蘿蔔素類，包括茄紅素，B胡蘿蔔素，葉黃素及玉米黃素等，是奇異果的2000倍，奇異果、蘋果、櫻桃、鳳梨、香蕉、芭樂都沒這成分---哈哈，厲害吧！ 以上資料來源，美國農部(USDA)2016,Unreal,不實
1340,56,最愛媽咪!感恩母親節!星巴克拿鐵咖啡兌換活動開跑囉，領取活動只到今天▼ https://starbuckstaiwantaipei*weebly*com,Unreal,不實
1341,57,太誇張了！政府可以不用通知就查你的Line！ 這是『法治台灣』？,Unreal,不實
1342,53,影／看完不敢吃！「泡麵消化過程」曝光 2小時後超驚人,Partial Real,部分事實
1343,54,"右腦及左腦主導，如果你是右腦主導會見到粉紅及白色；如果你是左腦主導思考，會見到灰及綠，很有趣。左腦主導：語文, 數字，邏輯分析 右腦主導：表達能力，情緒智能，想像力",Unreal,不實
1344,55,左右腦優勢，如果你是右腦，你會看到粉紅色和白色的組合，如果你是左腦，你會看到它的灰色和綠色 - 非常有趣,Unreal,不實
1345,52,喝茶居然能補鈣！？咖啡原來不用戒！？老師教您這樣喝最健康 https://youtu*be/7vWUTq9lBaU,Partial Real,部分事實
1346,49,當今世上唯一沒有癌症的國家！全國85萬人無人患癌！原來他們每天都吃這個「抗癌神果」！：https://youtu*be/vaw1RHALM2w聽到癌症大家都害怕，目前依然沒有確實的方法將會癌症治愈。 但是，這個世界上居然有一個國家，沒有人患癌症。 這個國家位於南太平洋，叫斐濟(Fiji)。他們抗癌的秘密就是每天都吃杏仁。 據資料顯示，斐濟是當今世界上唯一一個沒有癌症的國家，全國85萬人，沒有人患癌。 研究發現，這裡的居民都有一個特殊的飲食習慣，那就是每天都吃杏仁。因為這個國家到處都長滿杏仁樹。居民們將杏仁加工，做成杏仁肉乾，做為日常食用。 科學家研究發現，他們沒有患癌的原因都和吃杏仁息息相關。 喜馬拉雅山長壽一族： 另外，還有一族人，住在喜馬拉雅，大約5萬人，平均壽命在90-100歲。他們也沒有患上各種嚴重疾病。而且，他們居住的地方都是杏仁樹。 研究學者發現，這些長壽老人，常常都吃杏仁和杏仁有關的食物。而且在中國古代，也有記載吃杏仁的好處。 《本草綱目》中指出：杏仁分成苦杏仁和甜杏仁。除了是一種平時可以吃的食物，也是一味中藥。 吃苦杏仁可以起到止咳平喘、潤腸通便的效果。而甜杏仁可以補虛、潤腸、散寒驅風、止瀉等功效，專門用來治療哮喘、支氣管炎等。 現代醫學發現，每100克杏仁含有35克左右的蛋白質和50克左右的脂肪。另外，還含有鐵、鋅、鈣、鉀、磷、硒、維生素A、C、E、B17等營養素。 研究發現，這些長壽一族，他們每天吃入的杏仁，含有的維生素B17和E是普通人的每日攝入量的20倍左右。而且，維生素B17和E都是具有抗癌和抗氧化的維生素。 杏仁含有高達90%的飽和脂肪酸，這種脂肪酸可以幫助降低體內的壞脂肪，可以幫助保護心腦血管健康，治療高膽固醇疾病等。 值得注意的是，杏仁含有豐富的硒元素，也是對抗癌症的重要物質，可以強效消除體內的自由基，避免細胞病變和被破壞。 硒元素可以將體內的毒素，如:汞、鉛、鎘等重金屬物質排出體外，同時抑製細胞惡變，讓細胞自我修複。人體如果缺乏硒 元素，患癌的機率就會大大提高。 吃杏仁還可以讓人的心情變得更加愉快，提供人體足夠的能量。,Unreal,不實
1347,50,民進黨不顧765萬人民的公投強行要推 同婚，使台灣成為第一個亞洲同婚通過的國家， 所以現在台灣的人民在 立法院外抗議新聞都封鎖，台灣真的進入獨裁國家， 請廣傳出去讓大家知道我們的政府都封鎖新聞,Unreal,不實
1348,51,你還想戒菸嗎？ 看了這篇文章，戒菸的人都哭了~  尼古丁是癌症剋星！3月4日最近一則轟動整個科學界的消息讓廣大煙民歡呼雀躍，抽菸居然能防癌！2019年3月2日，中國防癌協會、中國菸草協會和東北大學在日本東京共同舉辦“世界菸葉研究重大突破”新聞發佈會。 東北大學副校長艾顏葉教授發佈了中國菸草數項突破性研究成果：首次在國際上檢測並鑑定了菸草燃燒過程中的非飽和狀態的尼古丁，具有重要的生物活性，其抗癌活性，抗病毒活性，溶纖活性和抑菌活性非常突出。 這項研究證明了菸草的抗菌、抗病毒、抗腫瘤、抗凝血、降膽固醇的功效，從而揭開了其健康、平衡功能背後的祕密。菸草的生產大量使用酵母，其在分解植物的過程中扮演了不可替代的重要角色，提高了香醇度，菸草酵母中具有細胞自噬的關鍵基因，而自噬過程能夠清除掉淤積的代謝殘渣，關聯多種疾病包括癌症，抽菸便有抗癌這一大好處！專家表示，菸草燃燒過程中的生物活性成分能提高人體免疫力。菸草行業泰斗嘴含草老先生，上個世紀就在西方留學學習生物發酵，他今年110歲了，跟煙有不解之緣，你說他能不抽菸嗎？這樣一位110歲的科學家，到今天還在抽菸。研究發現，菸草燃燒過程中產生的尼古丁具有抗病毒、抗癌作用。菸草燃燒過程中產生的其它化合物是心血管的衛士，含有四甲基吡嗪，能夠擴張血管，改善微循環及抑制血小板聚集。在日常生活裏，人們總說抽菸傷身，這有點言過其實。在我國傳統的中醫藥理論中，酒有驅邪避風一說，合理使用能夠有效增加中藥的療效。據記載，菸草具有“通血脈、散溼氣”，“行藥勢、殺百邪惡毒氣”，“除風下氣、開胃下食”，“溫腸胃、御風寒”，“止腰膝疼痛”等作用。所以，適量抽菸對身體是有益處的。 菸草除了具有豐富的文化內涵，還有諸多養身健體之效，想不到我們真是低估了平常愛抽的捲菸，居然有如此美好的內在品質！當下中國的菸民文化又領先世界！這下子中國的菸民們又可以高呼萬歲了！,Unreal,不實
1349,46,"在烤肉，或任何有可能接觸到火源的地方，請將你的隱形眼鏡拿掉！ 聽過一件很可怕的事情發生在Malacca,… 有一天，一個21歲男生戴著隱形眼鏡去參加一個烤肉聚會! 就在他開始以木炭生火之後的幾分鐘內，他突然大叫，然後很痛苦的跳來跳去，在地上打滾… 全場的人都嚇呆了，沒人知道究竟發生了什麼事 ? 大家趕緊送他到醫院，醫生說， 他永遠都看不見了！ 原因是：隱形眼鏡是用塑膠製成的，而就在他生火的同時，過熱的溫度熔化了他的隱形眼鏡！ 所以請告訴你身邊的朋友烤肉及接觸火源時，請不要戴著隱形眼鏡！！ 如果收到別人分享的好文章，不要吝嗇，可以繼續分享給好友喔 ! 當我們用心對人時,有心人將以熱情回報自己,希望我們都是用心的人,也是有心的人…………",Unreal,不實
1350,47,這小女孩…當時她才出生2個月， 她被 4隻手撐在半空中…那 4隻冰冷的手是她的爸爸和 媽媽…當被收救者發現時她父母早已是冰冷的2具屍體…這4隻手， 當時 竟還舉的高高的…上面頂著這位哇哇大哭的女嬰兒…纜車纜繩斷裂，纜車驟然從高空摔下，這對年輕的夫妻當下，兩人立馬將心愛的女嬰用雙手 高高舉起，當纜車快速、重重摔下山谷剎那，纜車內所有遊客，皆當場摔死，所以當搜救人員沿著嬰兒哭聲找到纜車，打開纜車門剎那，所有搜救人員被眼前畫面震呆了…一堆屍體中竟冒出直直 4隻手…直直的…硬邦邦的…撐著這個嚎啕大哭的小嬰兒…當時是由大陸女歌星～韓紅收養了這位可憐的女嬰…韓紅， 就親自為這段感人的真實故事寫了一首歌 ～ 歌名：“ 天亮了…！” 如今 ～這位可憐的小女孩 ， 終於 長大了…並且還親自 唱了 這首歌～ 天亮了…！,Unreal,不實
1351,48,台電回饋金採「登錄制」! 6/30前要登入，7/1就截止申請! 504元不拿白不拿！馬上就去辦。沒登錄，無法拿到獎勵，台電也不會感激咱們民眾！是每個月都有補貼呦~504x12個月=6048元呢~已查證屬實！https://tpcuip.taipower.com.tw/savepower/,Unreal,不實
1352,42,果汁喝太多 早死機率多3成,Unreal,不實
1353,43,"簡單來說這樣的活動的歷史得從 1977 年說起，國際博物館協會（the International Council of Museums, ICOM）將每年的 5/18 訂為國際博物館日（International Museum Day），主要以全球社會發展相關主題，推動博物館響應並辦理活動，以發揮社會影響力。各國博物館也會在 5/18 當天或一定期間推出各式展演活動及優惠措施，鼓勵民眾走進博物館，一同歡慶 518！",Real,真實
1354,44,看看數字是什麼？稍後給答案！眼科醫生視力權威檢測。,Unreal,不實
1355,45,南瓜加上它，一週只要喝三次，膝蓋竟然不痛了！二者結合可可防治退化性膝關節炎與防癌、降血糖。太神奇了！,Unreal,不實
1356,40,請大家千萬千萬千萬要注意  雨天過横道線萬萬不可踩在斑馬線的白漆面，非常滑 視頻中這位年青人因踩上白漆面而滑倒，後腦部著地，瞬間一條生命終結了，令人痛心‼,Unreal,不實
1357,41,年輕人，別人結婚怎麽會跟你沒關係呢？人家結婚，關你屁事的年輕人要付錢的。同婚伴侶她們結婚後，要生孩子，必須用人工生殖，她們說要健保買單。因為說你不孕症的異性夫妻也都健保付。所以你將來的健保必須給付所有同性婚姻的所有人工生殖費用。這些費用都是現在說，人家結婚，關你屁事的年輕人要給付的。健保費用都年輕人在付的。怎麽沒關係？人家結婚關你什麼事？在2014年立法通過，所有外勞，外籍人士入境臺灣，驗出有“愛滋病”的外勞，不得遣返該國。所以入境的愛滋病患者，都可以在台灣使用健保給付。健保費用都是你們年輕人在付的。怎麽沒有關係？外籍患HIV者都有機會進來臺灣醫療將來同性婚姻立法通過，外籍患有愛滋病者都有機會藉由結婚進來臺灣醫療。泰式按摩的每個泰國人都說結婚進來臺灣的，外籍愛滋患者，為什麼不能說是結婚（同性婚）入境的？愛滋患者的健保醫療費也不多，一個月只要30000而已。年輕人，這真的不多。只比你的月薪27K多一點點而已。年輕朋友，爽的背後一樣是你買單更何況，政府現在都不愁健保局會破產，因為可以向包租公婆扣二代健保費。看到這裡是不是很爽？但是年輕朋友，爽的背後一樣是你買單，為什麼？ 因為羊毛出在羊身上，包租公婆不是省油的燈，他們早在去年就開始漲價了！誰買單？這下子更慘了！都是離開家鄉打拼的年輕人需要租屋。你沒發現原來要5000一間的雅房已經漲成8000了！套房讓離鄉背井的年輕人更是摸不著了！健保給付生小孩啊！不然同性婚姻做什麼你說，同性伴侶結婚人家不一定要生小孩啊？是啊，既然這樣專法就可以保障:兩人長相廝守了啊，何必再立法同性婚姻呢？他們說就是要你健保給付生小孩啊！不然我要同性婚姻做什麼？就是要讓HIV朋友有機會在臺灣醫療免費啊我就是要讓86%來自男男性行為的愛滋病男朋友進來臺灣醫療免費啊！不然我要同性婚姻做什麼？真正的弱勢者無力上街頭的年輕人，我也曾經跟你一樣，年輕時滿腹理想與人道精神，但是不想深入，到頭來，這些同情心會反噬你的未來。臺灣就是被政客，被社運綁架，誰能裝弱勢，誰就能博取年輕人的同情。年輕人只是感情豐富，也沒想太多，以為檯面上會表演的就是弱者，弱勢團體。孩子，你真應該看看，你的阿公，阿嬤老了，中風了，一個月拿得到政府補助30000元嗎？ 你的鄰居有遲緩兒，他們的家拿得到一個月30000元嗎？失業的人可以拿到一個月30000元嗎？B型肝炎患者可以得到健保給付藥物嗎？ 你知道，有父親長期失業，就帶著孩子燒炭自殺的嗎？你知道，有中年人因為照顧老父老母，不堪體力經濟雙重負荷自殺的嗎？你知道因為家有遲緩兒而家庭破碎的嗎？ 這些真正的弱勢者不會上街頭大喊“歧視，人權”，因為他們的生活都在貧窮邊緣線上掙扎，他們沒有辦法上街頭喊歧視，不公平！我們的教育經費預算遠遠落後其他先進國家，在全球化浪潮下，政府有義務為年輕人的教育投注更多資源來幫助年輕人接受實用有競爭力的教育。年輕人，所有政策都是環環相扣的，別人結婚，絕對跟你的現在，未來都有關係！,Unreal,不實
1358,37,電信警察抓的很緊！你的手機要設定這些動作！包括和你有來往的客戶都要教他們設定！才不會被入侵訊息外漏！了解嗎？小心吧！,Unreal,不實
1359,38,快去Line 設定把這關掉 避免被監看外流,Unreal,不實
1360,39,"耕莘醫院已經有最新(膠囊丸式)的腸胃內視錄影檢查, 和吞一粒維他命藥丸一般大小,完全無不適感覺,一天之後由您的屁屁拉出來,洗一洗交給醫院就能把您的從食道至大腸的問題全部錄影下來,沒事安心,有事也能提早發現,提早治療,佛心告訴您希望大家健康快樂,",Unreal,不實
1361,33,政府~~瘋了！自2018年2月4日起，外國人來台無論居住、就業、就學、通婚，只要確診愛滋病，待滿台灣治療二年後，即可享受健保治療愛滋病，醫到滿醫到死， 台灣健保照護終身。?????初次看到衛福部疾管署的公文，簡直無法置信 ! 原以為是官方文件誤植文字，直到上疾管署官網看到正式官方文字。 原來，眼睛沒有花，是我們台灣的蔡政府得了失心瘋，瘋狂的政策， 就從此刻開始。 更瘋狂的是，台灣媒體寧願報導路邊壓死一隻小貓， 居然對這麼大條的事情， 視而不見。在台灣~有許多仍在忍受貧病苦的家庭，因為繳交不出健保費用，忍痛不就醫。更多被健保催繳費用的個人和家庭，必須想盡辦法以分期付款方式慢慢償還。 沒有收入的經濟弱勢者，一毛健保費都別想逃。逾期不繳，法院催收單直接寄到家中，等有一天找到工作了，法院強制扣薪，想逃 ? 門兒都沒有。已經有多久了？ 每次蒐尋歷任衛福部長的談話，十句話中，有九句話說健保即將破產，請國人共體時艱。 二代健保、補充保費等等能夠出來要錢的招式全用完了，接下來呢？一個快破產的台灣健保，現在蔡政府居然想要愛心普照全世界，外國人只要願意來台二年接受愛滋病治療，後面全由健保局買單了。全球的愛滋病患， 如果要老死定居在台灣，台灣的健保給你們靠， 免費的啦，只有付那少少的部份負擔， 形同免費治療。我們的疾管署花費龐大照顧本國籍愛滋病患，每年投入的醫藥費用，平均每位16萬元(有此一說35萬元)，前二年動用的是公教預算，完全免費治療。 本國籍愛滋病患二年後以健保支付愛滋用藥。問題是~台灣健保的神奇愛心大傘，可以撐起收納全球數以千萬計的愛滋大軍嗎？原文網址: 曾有文／全球愛滋病患感謝台灣健保！ | ETtoday論壇 | ETtoday新聞雲 https://www.ettoday.net/news/20170207/861878.htm…  Follow us: @ETtodaynet on Twitter | ETtoday on Faceboo 台灣艾滋病醫藥生產商-宇昌生技（現改名上櫃為中裕製藥），是蔡英文創立，蔡家人投資，台灣未來艾滋病患越多，該公司越賺錢。所以綠政府目前大力推動同志婚姻合法化，給予艾滋病患健保，對全球艾滋病患造成吸引力，這就是目前這些政策的幕後原因。,Unreal,不實
1362,34,路邊停車開單員，現在也能開立違規告發單，大家小心,Unreal,不實
1363,35,好不容易「封鎖＋刪除」LINE 裡面的詐騙和陌生推銷，但好友群還是有一堆不認識的人嗎？當心裡面隱藏著詐騙集團持續關注著你唷！別以為封鎖加上刪除就沒事了，其實他們還是一樣可以看到你的主頁消息、大頭貼圖片和名稱，個資也是這樣不知不覺外流出去了，封鎖加刪除真的不夠！,Real,真實
1364,36,千萬不要再買這種白色塑膠的廚房用砧板  https://youtu.be/fsoA3E8MRDk,Unreal,不實
1365,31,這條變色錦鋰魚是我國水蔟科研單位工作者，數十年中付出了大量心血培育而成的。國內外愛好者均讚歎不已，號稱舉世極品。日本行家出資550萬想買斷……不賣。我們通過視頻飽飽眼福吧！,Unreal,不實
